,gPC_1,gPC_2,gPC_3,gPC_4,gPC_5,gPC_6,gPC_7,gPC_8,gPC_9,gPC_10,gPC_11,gPC_12,gPC_13,gPC_14,gPC_15,gPC_16,gPC_17,gPC_18,gPC_19,gPC_20,gPC_21,gPC_22,gPC_23,gPC_24,gPC_25,gPC_26,gPC_27,gPC_28,gPC_29,gPC_30,gPC_31,gPC_32,gPC_33,gPC_34,gPC_35,gPC_36,gPC_37,gPC_38,gPC_39,gPC_40
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.dynamic_med_corrected.RAW,-5.872659852722771e-13,4.715068007955931e-14,2.993734658949011e-12,2.0907053822956036e-12,2.136751785331098e-12,6.127053598370404e-14,-3.1671387664168047e-13,-2.241845123463542e-12,4.181476321355903e-14,4.0463416233211425e-14,4.988401146931875e-13,-3.7633020536690603e-13,-2.1637336920885868e-14,1.1038252788738329e-12,-1.658044738612823e-12,6.749198006855642e-13,2.213459871698725e-12,1.0960907984910138e-12,1.36544478389204e-13,6.417544724884367e-13,3.671438802441831e-13,-4.2750598757433323e-13,-9.416759452425253e-14,2.8855652802200703e-13,9.115907917004159e-14,4.663375274668155e-13,1.0050770358876641e-12,-8.724854280069268e-13,-8.901272410973516e-14,-2.488246878794424e-13,-3.0100394107377424e-13,-4.1272640303358937e-13,6.547104812740515e-13,5.779397696307801e-13,5.671027957683902e-13,1.3537936499512626e-13,9.703978276393987e-14,1.495441747230167e-14,-3.115205724489666e-13,-1.1172798668797989e-13
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.static_med_corrected.RAW,3.53055922800453e-12,-2.1680904840444144e-12,2.564612894825557e-13,3.128525021566259e-13,2.268632775799489e-12,4.690030814240276e-12,2.986200607092769e-12,2.571445484529694e-12,1.0033330394813462e-12,3.933990593069156e-12,1.2174071837186346e-13,1.1690200552711637e-12,8.861716292965604e-13,-1.6695916910689286e-12,7.484497574441347e-13,-4.3752326837231527e-13,-1.141013947087119e-12,2.7342737441789332e-14,-1.2327646535603035e-13,2.722517691331361e-13,-6.261371646884968e-13,-6.657036427501555e-13,-5.387572479062479e-13,-3.582930377122807e-13,-3.5287174310749467e-13,2.378165904131854e-13,2.0857523917461413e-13,7.930751011846792e-13,1.011527869931557e-12,-5.887750536647435e-13,-1.347179175298151e-13,6.43137452820018e-13,-9.342985633871806e-13,-2.5522997839172324e-13,4.0645280750835376e-13,-2.6823784245869254e-14,8.74542301016381e-14,-2.2658018552737647e-14,1.1127381766556894e-12,-4.916738700271947e-13
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.original.RAW,0.10774296122244927,-0.04147369368153802,0.06040066912702242,0.007179155197543352,-0.08397256418698254,0.005761642086002523,0.019088326291830982,-6.734986132663256e-05,-0.04400006797545998,0.0010704078745400905,-0.004627783771161955,-0.026663653497163205,-0.007981678566216406,-0.12139609602711207,0.0045143935764475306,-0.07224659004491622,0.003521614653078258,0.04986982064116864,-0.003086881073461348,0.007919974664280823,0.012851105929957222,-0.00011401032059237906,-0.0009730693198715364,0.0017873374376921479,0.0012977517177494996,-0.0092913676032149,-0.00025254188862840736,0.00891452372770333,0.0017335142197190483,0.004607834091586197,0.012971547043226452,-0.0021893501022014275,0.009739026022390651,-0.003282520327612783,0.001046914917676671,0.010536820762189753,-2.973039189738955e-05,-0.005425556218228618,-0.010020839877906963,0.004018491406972114
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.2nd_visit.original.RAW,-0.35667857998859365,0.1782412000223861,-0.16761344319456817,0.04773688622145537,-0.18542546129219417,-0.16033517684309626,-0.007691276836317544,-0.14901552526517414,0.08868529632521861,0.1889626368109068,0.35453302546143206,-0.23318916488401772,-0.027670337448207613,0.017088909287455295,-0.07127571118219249,-0.10893018537203997,-0.003052415568376851,-0.006288931981021148,0.011030745459414142,-0.02620895577265598,-0.013085060921586532,0.054252042638894764,0.04849914072885031,-0.015669130878766535,-0.00457111668548717,0.005875970180086391,-0.002191423629993778,0.017786596886708698,-0.032237488433423854,0.027661840033279837,-0.020848193956989218,0.00440055917022075,0.019967972441170122,-0.00044068561985759934,-0.010486014603030308,0.014020739119610982,-0.00015567922519031218,-0.0030093777151498683,-0.022076801731163824,0.013936727402612158
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.original.with_med_correction.RAW,0.10774296122244927,-0.04147369368153802,0.06040066912702242,0.007179155197543352,-0.08397256418698254,0.005761642086002523,0.019088326291830982,-6.734986132663256e-05,-0.04400006797545998,0.0010704078745400905,-0.004627783771161955,-0.026663653497163205,-0.007981678566216406,-0.12139609602711207,0.0045143935764475306,-0.07224659004491622,0.003521614653078258,0.04986982064116864,-0.003086881073461348,0.007919974664280823,0.012851105929957222,-0.00011401032059237906,-0.0009730693198715364,0.0017873374376921479,0.0012977517177494996,-0.0092913676032149,-0.00025254188862840736,0.00891452372770333,0.0017335142197190483,0.004607834091586197,0.012971547043226452,-0.0021893501022014275,0.009739026022390651,-0.003282520327612783,0.001046914917676671,0.010536820762189753,-2.973039189738955e-05,-0.005425556218228618,-0.010020839877906963,0.004018491406972114
Platelet_count.all_ethnicities.both.static_med_corrected.RAW,-8.027284264143836e-13,5.82691049444512e-13,-2.6279930421231994e-12,1.6231222249778333e-12,1.5591713288470584e-12,-6.16043355234562e-13,8.28911690807058e-13,9.532700718509566e-13,-6.45814267328877e-13,2.1340780989166892e-13,-1.84791218084313e-12,1.1065403255847234e-12,7.669839917988612e-13,-1.2838714160598227e-13,7.056780166144593e-14,-1.0790604323163965e-12,4.525508179913463e-13,6.303899980351662e-13,1.984358510176251e-13,5.951892843429764e-13,4.91546185929522e-13,2.798108403752116e-13,-1.995665814033666e-13,1.7732880533635494e-13,1.1462018769348128e-13,-2.974696131984526e-13,-2.7833493409536343e-13,-7.718413007442722e-13,1.1862315257715199e-13,-3.5575400567895943e-13,1.2037856374482926e-13,-8.456495627635139e-13,2.179593786233709e-13,9.41174918469221e-14,-3.399005207067995e-15,-1.786521345965202e-14,-1.218974452676255e-13,-2.507175754620873e-13,-5.202300311309925e-13,5.429509157594799e-13
Platelet_count.all_ethnicities.both.dynamic_med_corrected.RAW,6.185369949531875e-12,-2.333043995812911e-12,1.6151568539593698e-13,-3.7573021433124445e-12,2.0976237100471246e-12,1.6659014937557614e-12,1.7543972221970167e-13,3.8196151583991145e-13,1.5706102183139666e-12,3.7926749121331744e-13,3.1993947991689114e-12,-1.619736042863274e-12,-2.6283547448420203e-13,1.0560652344366389e-13,2.709812905961077e-14,2.3229159541778355e-13,-3.796873344566478e-13,-2.0173916207130123e-13,-4.719189293751867e-13,3.7649303557463396e-13,-3.1960698218868456e-15,-4.651666005353456e-13,-4.8535064507819974e-14,-5.215431381344874e-14,1.8353413127619618e-13,3.9091115670086777e-13,4.620353892733483e-13,6.417192685031463e-13,-9.45549497346229e-14,3.3034110867958705e-13,1.1512893310596822e-13,7.755674682922505e-13,-4.44255460981148e-14,-1.1850827933870096e-13,1.88042063770277e-13,-3.800518089130686e-14,1.9604437224636157e-13,2.206691490563341e-13,3.8721619145451485e-13,-1.7253262355059347e-13
Platelet_count.all_ethnicities.both.original.RAW,-0.03220715915293141,0.008194511974362773,-0.006027919101201932,0.0164256421581402,0.015591411002188894,-0.009618998270728664,-0.00037099018161743005,-0.008740995027044209,0.007217033477853098,0.0050656161014664075,0.0009864417033626424,0.0029567915767575465,0.0016085470686721685,0.0034755457294410913,0.00126846693299913,0.0007628836509161201,-0.0005599813069011354,0.005352762112458522,-0.0026011628072812936,0.00636146041871933,0.0057140349761135,-0.003726956061845228,-0.005333327894101726,0.0028352017699677635,0.0036975260939107212,-1.544142422032596e-05,0.0037074578602227645,0.006773941358419359,0.0005722704682576765,0.008926850122749987,0.004208967248733164,0.002929412448648468,0.005120865151895345,-0.006536082469513283,-0.0022718003751217653,0.0003537396672421737,-0.0009536256662000611,-0.0019060198587385955,-0.0010609215812775183,0.0005359823669744842
Platelet_count.all_ethnicities.both.2nd_visit.original.RAW,-0.25603189819156663,0.09793067152459616,-0.09113733900751805,0.009747766830356792,-0.12184847435752846,-0.09627645731662414,-0.06778326723492435,-0.13535571536701435,0.1803985908590278,0.25145201419476576,0.4482883803128059,-0.2965776717828992,-0.03435452239640215,0.04810766327307604,-0.037130666171555034,-0.005261565385649853,-0.016032822481496203,-0.05763433491339842,-0.0029038391265290096,-0.014093280075928794,-0.023475584148681294,0.01054593503528878,0.020628922673545283,-0.010427136735728055,0.006391419930666965,0.023940920056647687,0.0031638744085460773,0.0092621776741349,-0.004303667713517453,-0.0024185333991400214,-0.019654147195643762,0.04610384548919971,0.004788129499444753,-0.011891996969809271,-0.009990992151226518,-0.018328597930524156,0.0019916621855016747,0.014761371166465984,0.03169288748717245,-0.01574689284492193
Platelet_count.all_ethnicities.both.original.with_med_correction.RAW,-0.03274869719658917,0.007738667049110176,-0.005688352918509186,0.016209553398826133,0.015494826098659447,-0.009678719111145248,-0.00032657864902273204,-0.008868273200778766,0.007267333956121112,0.005047652741892005,0.0011048312198587017,0.0029025207590277816,0.0016375571043571347,0.003456714861402011,0.0012392949435631804,0.0007844651588887896,-0.0006026216976350649,0.005426678824283393,-0.0025713877885698636,0.006321403449850211,0.005635392275649341,-0.0036948689675283795,-0.005345064994128268,0.0028241133332104046,0.0036761634681849926,-1.2605874507926796e-05,0.003697343912003602,0.006769882181918858,0.0005766400357501245,0.008979189534648643,0.004230817965972406,0.0029873520390441555,0.005102941525669592,-0.006519576666431799,-0.0022755213330710043,0.0003870495549514256,-0.0009555853155448952,-0.001866222738471982,-0.0010455234108714614,0.0004842648117675219
Impedance_of_arm_right.all_ethnicities.both.static_med_corrected.RAW,1.4269339438542168e-11,-3.70537946684965e-12,2.430704797028019e-11,1.9042459294438975e-12,-3.71466488782727e-12,3.809454668069935e-12,-4.522971090984736e-13,-4.143567028126434e-12,-3.7034200067824626e-12,1.4843331200744622e-11,1.0247301239398165e-11,3.96294456696476e-13,-2.114208845073176e-13,3.102498975801397e-12,-2.339178880834486e-12,2.204847690801119e-12,8.692084849237204e-13,-8.272366633610496e-14,-1.8800933667393977e-13,8.882307561574026e-13,-5.589676750926485e-13,-9.568349948714888e-13,2.7029456494353405e-13,2.3392748922162943e-13,3.4397621597255874e-13,-4.064434093224414e-18,4.236635067973889e-13,4.922435090329335e-13,5.910689744566652e-13,4.98188091108265e-13,-1.959831272892417e-13,1.2572866452306786e-12,1.0952601428626186e-12,3.109546591578481e-13,-6.081435723221566e-14,2.1171178189055615e-13,7.48451762995223e-14,6.471145263890368e-13,6.232509406317037e-13,-6.47992365275795e-13
Impedance_of_arm_right.all_ethnicities.both.dynamic_med_corrected.RAW,6.792096549457296e-12,2.9847675686178846e-12,2.1777011399622216e-11,-2.0811147967874584e-12,-1.6104311557073878e-11,-3.919378625860406e-12,-2.0345722000447945e-12,-3.1807008210151576e-12,-2.412126751486193e-12,4.429351008031659e-13,-2.2698486737987533e-12,2.3238064254478827e-12,-4.745608259143419e-13,1.7905719508870666e-12,-3.84903707317092e-13,7.554803285245274e-13,6.358981165572133e-14,-1.2480942767515665e-12,1.1338237450496609e-13,6.544650143356115e-14,2.963897342498942e-13,2.8111489939358503e-13,-1.9310541966242437e-13,-4.130981463672538e-13,-7.748191848680626e-14,-1.4250437073742514e-13,-1.6044669663939905e-13,-7.637239957992161e-14,2.578225970045011e-16,-2.6074455135265407e-13,-3.2037156783344665e-13,-1.0872095919750363e-12,-6.854947012865194e-13,2.076899708092007e-13,-4.87520327782696e-13,5.5948693879994073e-14,2.7794407705562597e-13,-6.028089870660962e-13,2.738866331080153e-14,6.893429450182649e-13
Impedance_of_arm_right.all_ethnicities.both.original.RAW,-0.02129270388371008,0.0029381682969004436,-0.005555045297861558,0.014971972841088903,0.0112519228816223,-0.010297924646755288,-0.001976765195805982,-0.010824396897495245,0.00987889437176736,0.002760829532973889,0.0049926323571154296,0.0014495187994931302,0.0008592297838830785,0.0010184935786837184,0.0009922708635101913,0.0015862872423956188,0.001174152132504746,0.004778970958304739,-0.002660927501452704,0.005346492926578213,0.003918898925091571,-0.0008203264056192861,-0.004008022102261442,0.0025711691079456367,0.0012625852963094666,-0.0023765637358244924,0.003996420512373164,0.00754879159068205,0.0019487835135550908,0.008279336545382751,0.005559901865393346,0.0027312044378734472,0.0063893533747935195,-0.005837249940249754,-0.0018508668534937738,-4.4551703031593344e-05,-0.0013938070920946285,-0.002360554178712787,-0.0009283237019415389,0.00024227621467324273
Impedance_of_arm_right.all_ethnicities.both.2nd_visit.original.RAW,-0.2532092053949516,0.09730139495971554,-0.08524733577320853,0.005763189225906892,-0.11810121096535735,-0.10047919833041478,-0.07009727446590212,-0.1427798556160971,0.1826415647800332,0.2551970220602176,0.45504800848381854,-0.29951803566695795,-0.038907037158308316,0.04803820627380073,-0.040639121602629405,-0.004687149107608957,-0.012029849890352,-0.05873696684562694,0.0009575742878046653,-0.010402552674961183,-0.022754078726427564,0.011591525877646745,0.02161758166201007,-0.016239759526309516,0.003230197766482025,0.026410674438981475,0.01314927475327845,0.009609473060934442,0.0007996139376183143,0.0024080055530135342,-0.024218290101270586,0.04914355029015937,0.009586665593189835,-0.012257986085516344,-0.009896203703616043,-0.019351111141929653,-0.0013852306427653348,0.014735862745032425,0.03570431068851255,-0.015505630703843212
Impedance_of_arm_right.all_ethnicities.both.original.with_med_correction.RAW,-0.02137718351756345,0.002828128238380856,-0.005541231616741747,0.014915665432020725,0.01124460249759175,-0.010260509549377305,-0.0019532822870465044,-0.010802595154229011,0.009874452966200476,0.0027491909530381223,0.0050099528869546085,0.0014442718701331873,0.0008472881984776299,0.0009674815323620777,0.0009752879071776032,0.0015808686263101496,0.001186454987818546,0.004786410624461242,-0.002648578241287158,0.0053154574960777275,0.0038912883099247258,-0.0008104946671499452,-0.0040044520048098395,0.0025731258080601296,0.0012442665269790153,-0.002382602095377267,0.003988829212640952,0.007546776166591629,0.0019556743177024634,0.008288314151952898,0.005570309942220171,0.0027488027707013476,0.0063775145258760275,-0.005829951060716933,-0.0018442532156703589,-4.037230712531836e-05,-0.0013844496787031658,-0.0023560514152329956,-0.0009278454557494629,0.00024008227428994617
Total_protein.all_ethnicities.both.static_med_corrected.RAW,5.615697992202018e-12,-2.3105011334699055e-12,4.902572582078977e-12,-2.2386914302789316e-11,7.69218230461766e-13,1.1746835361414475e-11,1.0013726617829058e-11,9.237688034891667e-12,3.26817426204072e-12,7.273086511660705e-12,9.358295616430569e-12,5.308514118835191e-12,3.144957909465829e-12,-2.174180649597412e-12,4.0363199333756664e-12,-2.888047544329109e-12,-6.83140776655152e-12,-3.081419496548543e-13,-2.859611104368435e-12,-8.257184238164473e-12,1.2409982986308235e-12,-8.951121282903455e-13,4.735716308198403e-13,5.035840962038532e-12,3.9060518360880796e-12,-3.4267152561049886e-12,5.445955510482199e-13,2.1660639689765718e-12,-9.593989451816175e-13,1.8512375003231225e-12,6.460297705295798e-14,-2.461731392672651e-12,-5.023349408041673e-12,1.0605157953550973e-12,3.6146730746184235e-14,3.750150998095643e-12,-2.0045980867244623e-12,1.7933272167187988e-12,3.4874937355846603e-12,3.4061850751728957e-12
Total_protein.all_ethnicities.both.dynamic_med_corrected.RAW,-2.5467948412174615e-13,-2.076257308282684e-12,-1.4491861129953633e-11,-1.502300783536974e-11,4.539621087357065e-12,5.0390665375267265e-12,1.679568241195196e-12,2.4428555420744605e-12,2.48455155701209e-12,1.7583553512510393e-12,5.46633894895528e-12,2.2423125663941313e-13,2.5026627767891405e-12,-5.257924396677806e-13,2.1459958966345414e-12,-1.6170109976474094e-12,-4.489759311132647e-12,5.267666440904062e-13,-1.987106467084939e-12,-5.7035277489038495e-12,9.563644774598866e-13,-1.0520391130259666e-12,5.963004590914501e-13,4.141043718023804e-12,2.7059080872710005e-12,-2.1648731984513104e-12,6.39235223553701e-13,9.786211942516233e-13,-5.864064441947757e-13,1.4167450657607625e-12,1.835892009439845e-13,-1.028357686414989e-12,-3.3648586911214128e-12,7.348053872906364e-13,1.6999454350288357e-13,2.663909088641675e-12,-1.450937614151968e-12,1.6959712366233535e-12,2.3732611469449354e-12,2.1753934979927454e-12
Total_protein.all_ethnicities.both.original.RAW,-0.014005790511246795,0.010665752151790723,-0.004656145938300274,0.013679724091706185,0.009726545438217035,-0.008954235512620928,0.0005533465488551234,-0.009081725786925312,0.004259318654282501,0.006403193141388008,0.0036114306943367145,0.0003750734251800681,2.686408844609287e-07,0.0013106479424754363,0.0008073751999304207,0.0002350931365177974,-0.0005360330660605011,0.0028000297863671306,-0.0016990488984869906,0.007735904216203646,0.0063411644339470994,-0.0014248666810253302,-0.004254994174906596,0.003763331924965225,0.0032818184162514124,-0.0014198421357795503,0.0025851217433759417,0.006688639711053214,0.0017698590991409482,0.008393488054237057,0.004646769283360029,0.002721610033535905,0.007930493257721178,-0.005844236211307453,-0.0020617435654010073,0.00015511792365805458,-0.0017252812956765375,-0.0023907667199455493,-0.0019022506711837339,0.0003807249434098812
Total_protein.all_ethnicities.both.2nd_visit.original.RAW,-0.2467071488393532,0.09249682431443502,-0.09737188801659817,0.013677927812591587,-0.13372708724885987,-0.10563258591497472,-0.06481960814585615,-0.14743619599127722,0.1927722990897608,0.25893553938269537,0.4654739796428216,-0.3102092691278407,-0.03726709008790322,0.04778667999948434,-0.03780294336402301,-0.00925687599420618,-0.01292242632395409,-0.06996641496105516,0.001041517078966314,-0.0069602762884720115,-0.03045578025135293,0.01429700331704866,0.025862063997999014,-0.007246201506907975,0.00023204500519764888,0.026468944726872327,0.006025264359098563,0.015312191752678934,-0.010596605232280747,-0.003189147510580038,-0.029579387592293675,0.056165514304024146,-0.002740953600165915,-0.019325559924002755,-0.005504243334727408,-0.02063904984779815,-0.0019166584335848348,0.013822744734134834,0.028325216426246892,-0.010833925618858157
Total_protein.all_ethnicities.both.original.with_med_correction.RAW,-0.014212192872857094,0.010649907611047489,-0.004660098047468497,0.013666663685931946,0.009742381193555642,-0.008949289058693433,0.0005655739411046345,-0.009069009879277229,0.004299175135661958,0.006391760490642433,0.0036172935060045973,0.000399161024099466,-2.122681412323433e-06,0.0013447821864892829,0.0007857336920560305,0.00025530411508415323,-0.0005471764539900722,0.0028166622973915907,-0.0016935088103971633,0.007742042437213627,0.006334749936714688,-0.001426466749476507,-0.004254133510257804,0.0037603153731405447,0.0032875363143347745,-0.001408570303586587,0.0025846867776916746,0.006698992120295663,0.0017668405562588187,0.00840310702474268,0.004642002876283744,0.002722198775393024,0.007938029799417344,-0.005834180163927243,-0.0020718093036092592,0.0001501091497332147,-0.0017146619083746465,-0.002391453448718038,-0.0019059295409191732,0.0003886963211011358
Glycated_haemoglobin_HbA1c.all_ethnicities.both.static_med_corrected.RAW,4.381919153916965e-13,5.769316786330593e-13,-1.4877352010974575e-11,5.5771185113353066e-12,4.79464172547102e-12,-3.6298932902243144e-12,-4.159010306446651e-13,-1.6128451123958376e-12,1.4461555936547315e-12,-4.795522634833267e-13,-7.267539788218915e-14,2.1230039937667603e-12,1.183735463829569e-12,1.5150064808635903e-12,1.2645065977344643e-13,1.7932309793169952e-12,-1.8426985754119392e-13,1.795536681420466e-12,-6.315563081802711e-13,8.336975391384671e-13,7.008441196792178e-13,-1.420356927372014e-13,-4.756986906291575e-13,8.516127818338426e-14,5.565062268357812e-13,2.5136544808402394e-13,2.2539421368322373e-13,7.83559337872607e-13,-6.251921878079583e-14,7.777649797229964e-13,8.170640143199529e-13,6.936385322007907e-13,9.714837933438874e-13,-4.78332225753368e-13,-8.934815215699084e-14,-9.191812449481383e-14,1.7800508886390492e-13,3.9667482713929785e-13,2.9003937100289756e-14,-5.2559617689038336e-15
Glycated_haemoglobin_HbA1c.all_ethnicities.both.dynamic_med_corrected.RAW,-2.2509531960358067e-11,1.9703783992305654e-11,-3.148380748418464e-11,-1.67806145676042e-11,-4.474510726620204e-13,1.0486563197865204e-11,1.4103047146490318e-11,8.822602753347293e-12,2.8631663578360864e-12,1.0844523871834262e-11,1.0642291527110414e-11,6.3836159800373505e-12,1.9308957713751307e-12,-6.652276255500896e-12,4.224788509522066e-12,5.042712672650611e-14,-1.925726489899057e-12,1.4278039479757738e-12,-8.898817417645684e-13,-6.500146620343271e-13,7.5632833862746e-13,6.205337561450656e-13,-1.3256993190579623e-12,-1.6643915537617327e-12,8.954236090396143e-13,1.0158464553282752e-12,-1.9415234528632794e-13,1.7928872240339502e-12,-1.3268814238208911e-12,4.677287175295661e-13,4.706794042276221e-14,-5.427243052329492e-13,-1.9570531566376385e-13,-5.582553467618096e-13,-2.027498480173236e-13,-7.023740003290141e-13,1.0990621934696692e-12,2.513586262794461e-13,1.2220624122468428e-13,1.9331407211967273e-13
Glycated_haemoglobin_HbA1c.all_ethnicities.both.original.RAW,-0.026483146729486387,-0.002504158368693229,0.005525822922114791,0.01487104708215516,0.008247231232973948,-0.011295871967038438,0.0009473555774878568,-0.01002809567462199,0.008496687415041325,0.004696207703479673,0.006700232935572544,0.003240857170579557,0.0017665402045054439,0.0019204810062645353,0.0010123722317972508,-0.0007142610373872244,-0.0018766547520534982,0.0036582386068275347,-0.003842144343476394,0.006926402325102657,0.006250452523286897,-0.0018486528169970665,-0.005147106244058393,0.0032674936423673162,0.003707586468604822,-0.001225176513049049,0.003423519585467383,0.006974876524103134,0.0017774751480226815,0.007527896471554331,0.004844069628015501,0.002385077350070567,0.007390170796635307,-0.006619610097940353,-0.0008420714436734903,-0.0003980509047265534,-0.001600638296688406,-0.0019458280097835751,-0.0019301998376602195,0.0013277874151862345
Glycated_haemoglobin_HbA1c.all_ethnicities.both.2nd_visit.original.RAW,-0.2749025969980475,0.08361407514501816,-0.07383731714458557,-0.0007799931765070207,-0.12534665273573295,-0.08758849089588934,-0.06363130599560222,-0.14025602794736627,0.19062040989879964,0.26571246661319853,0.4637835934657919,-0.311679032860841,-0.03709774934433479,0.05876240799341917,-0.04670064300262876,-0.007876147262134169,-0.01538731416110566,-0.06444552374712481,0.008770467875898984,0.003061789973161263,-0.03036696988699117,0.0016631636742776552,0.028289831755135664,-0.005029309488580053,0.010978946370580738,0.03701708524128839,0.011736684840590605,0.009900448455392829,-0.003015231446155154,-0.004523693044291295,-0.02527041162394711,0.05196066792045468,0.005603023136361108,-0.015981163540452974,-0.009086996219006976,-0.023923875885639937,0.004867449667383836,0.01116769406026954,0.03308898489384458,-0.024867633015802103
Glycated_haemoglobin_HbA1c.all_ethnicities.both.original.with_med_correction.RAW,-0.02638690727506145,-0.0025600349402934396,0.005496661347306531,0.014808453810210977,0.008241429696941244,-0.011261416801026183,0.0009542572910091603,-0.010017939592324936,0.008408112511151276,0.00466441388816121,0.006663118940569853,0.0032475441751649353,0.0017518822673691084,0.0018235663404301441,0.0010048505005309388,-0.0007305861254190887,-0.0018600707700641417,0.003623055899564748,-0.0038303193715651883,0.006855863384958145,0.006207312512684081,-0.001835592231411186,-0.005138626897404522,0.0032651245599138127,0.0036892758734899224,-0.001251349443752673,0.0034335840790915713,0.006967530795569601,0.0017950090705673252,0.007535464742836511,0.004852157527776637,0.0024039896328164815,0.0073526914418748195,-0.006631718381540149,-0.0008334969505645546,-0.00038182846159605377,-0.0015979878221689056,-0.0019309819548671365,-0.0019194102625780805,0.0013105778649571199
Arm_predicted_mass_left.all_ethnicities.both.static_med_corrected.RAW,-4.743643674095397e-12,2.458981838521859e-12,-2.3459819455893346e-13,-2.9302793819206304e-12,-6.038176406233059e-12,4.318183051467652e-12,3.9809997997679073e-14,-2.5426931371685806e-12,-4.541923373890287e-12,1.241075427574121e-11,3.5418765014962387e-12,1.8544866395201647e-12,-2.973450378219376e-13,2.831551858017981e-12,-1.9040406188360427e-12,4.790027547616812e-13,1.8702092712125475e-12,-3.5354894696918297e-13,1.2032067645189676e-12,-1.2368083193577292e-12,-1.7400835972997764e-12,5.99330179577048e-13,1.3006382485196831e-12,-2.7577074696561553e-13,-1.1185776636675236e-12,-2.7502344023444003e-13,2.9996963252168245e-14,-1.4954004320234645e-12,5.534074796797546e-13,-5.495727629659174e-13,-1.0005036974483531e-12,4.755011625830642e-13,-1.8263512970729714e-13,2.9328802644581384e-13,-3.9148605881064727e-13,-5.489368424533577e-14,-1.2875617527106469e-13,9.841663446109762e-14,3.7339996349273935e-13,-3.4020899731165013e-13
Arm_predicted_mass_left.all_ethnicities.both.dynamic_med_corrected.RAW,-3.887116983554152e-12,1.2147590440575078e-12,-1.2231704594647021e-12,5.923029036342941e-12,-3.257327369017337e-13,-2.203306288447363e-12,-1.7712381024510266e-12,-1.435007800490911e-12,-1.4715131092253e-12,-2.4075755197975117e-12,-4.180392600557742e-12,-8.667648526282441e-14,-4.1157579661495307e-13,1.0480016941252956e-12,-8.370377053092234e-13,2.2271255784735936e-14,1.0979286072483433e-12,-1.5954724628101416e-13,6.281793007999304e-13,-2.2449757247956552e-13,-5.094757628796152e-13,1.8439760159965907e-13,6.786700571301383e-13,4.634030219992856e-13,-4.4228095276101984e-13,-3.569056031916155e-13,2.6482361313011666e-14,-1.3139084583320264e-12,2.777249809173957e-13,-3.5614602220327027e-13,-3.2211918472954396e-13,-1.8971865065294515e-13,1.1782260215305976e-13,2.6832294126402256e-13,-9.171106944395848e-15,3.5081646761368784e-13,-2.293725262962722e-13,-1.5359283594301153e-13,-3.662015025084679e-13,2.0250269868287373e-14
Arm_predicted_mass_left.all_ethnicities.both.original.RAW,-0.0247779874438135,0.031159620052962234,-0.006099793033241372,0.012016010251668296,0.0011168692021238415,-0.010380543848666662,0.0016615171725674512,-0.006485337885508025,0.0052127895107654905,0.008671638831716576,0.0009338506116994244,0.0024796431775267755,-0.0012991881447810562,-0.0034229337174213254,0.0022498108154595502,-0.0029510362933155535,-0.002682649592932824,0.005267422766238044,-0.0033462354228643433,0.0079571201100269,0.0057626081350080575,-0.0014716730385201102,-0.003965876028674972,0.003942722276040333,0.0026289548081973443,-0.0018801944271927729,0.0026988202517142664,0.007361618327804625,0.002160684702431427,0.007767147083793129,0.0038886546474041434,0.0011028259186759226,0.008274399512304399,-0.0067422364210303395,-0.0009647526968959672,0.0009959084151847577,-0.0018199887280689366,-0.0011665799210657396,-0.0022274793163012895,0.0004187629572412041
Arm_predicted_mass_left.all_ethnicities.both.2nd_visit.original.RAW,-0.254395546345049,0.11352371744666039,-0.08036324195542226,0.006736678548686949,-0.12196168212667576,-0.09682998943655838,-0.06341990630430551,-0.13339790549366376,0.17868822490291844,0.24852563495736604,0.440298744797465,-0.29081377507818124,-0.036933380487650665,0.05013974638571909,-0.0411016405937474,-0.011392483354051935,-0.014816192084085841,-0.056917448285600386,0.0028810172117583977,-0.007894154660731888,-0.020680415516769777,0.012093697900120024,0.02039294712339622,-0.01113834770153178,0.007356500389773359,0.026485443497438716,0.011998247224735433,0.013292312735558594,-0.003770423144018222,-0.0030548489468412445,-0.02339571957041518,0.04243829402640657,0.0041107419021694114,-0.010223219102045988,-0.006237973580938052,-0.01670671905667259,0.0007538554571811708,0.013376657859909378,0.03367363248456958,-0.01368989199734225
