PHENOTYPE,gPC_1,gPC_2,gPC_3,gPC_4,gPC_5,gPC_6,gPC_7,gPC_8,gPC_9,gPC_10,gPC_11,gPC_12,gPC_13,gPC_14,gPC_15,gPC_16,gPC_17,gPC_18,gPC_19,gPC_20,gPC_21,gPC_22,gPC_23,gPC_24,gPC_25,gPC_26,gPC_27,gPC_28,gPC_29,gPC_30,gPC_31,gPC_32,gPC_33,gPC_34,gPC_35,gPC_36,gPC_37,gPC_38,gPC_39,gPC_40
Creatinine.all_ethnicities.both.dynamic_med_corrected.IRNT,-9.094061888193549e-14,3.3321056875126617e-12,-2.2119045184766217e-11,5.1568487390911605e-12,1.4216491203695496e-11,-1.988575503497924e-12,-9.89149359540851e-13,-6.680832317063835e-13,-3.217480427958407e-12,-2.661765194678176e-12,-3.713861358406456e-12,4.2955040569624946e-14,-9.104486141878728e-13,-1.3083085168820681e-12,-8.787284185056202e-13,9.928931055122837e-13,5.040490096549576e-13,8.383904127687775e-13,5.726204042219393e-13,-9.125557690687805e-13,-1.0140155165310823e-12,1.2487670815534316e-12,6.537719563074059e-13,6.675802126826521e-13,-3.71585827081185e-13,5.616802474257189e-13,7.226552211208297e-13,-9.29129854905265e-13,-1.944512579537488e-14,-1.8828044334476793e-14,-2.0054745030275116e-14,1.2164460231492428e-12,1.5654726608507718e-12,-4.0714142965890783e-13,-3.280130533679529e-13,-1.853890513232625e-13,6.57022329155477e-14,-1.1658163242393706e-13,-1.463194748352134e-13,-1.920096171139736e-12
Creatinine.all_ethnicities.both.original.with_med_correction.IRNT,0.0385156882298194,0.05521232876762749,0.01022817217738288,0.00139878427492179,-0.03456537032335993,-0.02221215292062064,-0.01417711354392504,-0.02004223452427907,-3.8200908158279e-4,0.01136080276242817,-0.00240630704378212,-0.00785183837355608,-8.3588645276289e-4,0.00110713837329197,0.00380635327976267,-0.00845059139878317,-0.00107569486323626,-0.00191232058666241,8.4132277232875e-4,0.00527177976957401,-0.00142270960432032,3.2950228812139e-4,-0.00148323193351443,0.00380051642940867,0.00476362733501491,-0.00325510711386092,-0.0014536388993876,-0.00141857262521293,0.00559527414926545,0.0014465368778158,-0.00535875021397997,-0.00543343874055963,0.00544384978148512,-7.1596543547823e-4,-0.00367543313726665,0.00168771830232856,-0.0026252868699423,0.00231020177742107,0.00232161403511464,-0.00241582882070487
Creatinine.all_ethnicities.both.original.IRNT,0.03913593841453099,0.05652575652230842,0.01128053297374907,0.00266624349804791,-0.03460071648558822,-0.02326898963284331,-0.01473513326704272,-0.02069024934878275,3.6651719106576e-4,0.01184718030180604,-0.00168051674569849,-0.00814307961005264,-2.6545612585878e-4,0.00247619027073573,0.00418150271965291,-0.00835600163892646,-0.00147287693760741,-0.00160670506386613,4.7699191530031e-4,0.00637536633339761,-7.3242571523601e-4,8.825491418631e-5,-0.00174898299038455,0.00381026427310407,0.005175186098663,-0.00295530580101063,-0.00150142553160918,-0.001316963772088,0.00546741551636333,0.00124998611352063,-0.00551292630842472,-0.00570738986732999,0.00591797268042481,-7.3274850899053e-4,-0.00376925800609621,0.00152756855825602,-0.0028090101951744398,0.00200400455741624,0.00226372468345212,-0.00219168747865683
Whole_body_fat_mass.all_ethnicities.both.static_med_corrected.IRNT,-6.175461190882931e-12,1.2301015899821317e-11,-6.248404468915057e-11,-3.9539937462252336e-11,1.767093468143551e-11,2.0038358909528748e-11,1.722406829160179e-11,1.7333670846454214e-11,8.395447936409816e-12,1.4726767508274286e-11,1.2958831453868542e-11,6.284925465205097e-12,6.91641466436782e-12,-1.0912734365649295e-11,9.071472346804442e-12,-5.796056247031537e-12,-5.064659561990495e-12,-6.685686884908087e-13,6.243524787937073e-14,-3.618597883957321e-12,9.565881330255657e-14,2.1126485645994287e-12,-1.8306060855292892e-12,-4.063740349244195e-12,-4.1876864810444264e-13,1.1738072588176937e-12,-3.0360846399448285e-13,4.613961612679328e-12,-3.1168224088257306e-12,9.417801757522482e-13,1.22869969281927e-12,-9.47356085412463e-13,-3.0963940582971375e-12,-1.2625087763877756e-12,4.3534985646720126e-14,-2.671241414178385e-12,2.782127896909261e-13,-4.4713695202737683e-13,1.559727694689146e-12,5.4099293232924156e-14
Whole_body_fat_mass.all_ethnicities.both.dynamic_med_corrected.IRNT,-8.643785496211325e-12,3.581392298285289e-12,2.5202429136719516e-12,-1.2443845746155137e-11,-1.1115242906674992e-11,-3.293928837292765e-13,6.706771768934034e-13,1.7575949905284262e-13,-1.953063096050712e-13,2.288427066987833e-12,-1.4859951788642865e-12,1.9182097618731357e-12,1.7326180529161617e-12,3.435351548946684e-13,5.694619656051848e-14,-1.7328276698001246e-12,1.1632670744366518e-13,-2.421602263127142e-13,2.127571544112583e-13,6.009502226180594e-13,1.4709740096643744e-12,5.385641859647972e-13,-5.560294453703767e-13,1.878930820429147e-13,1.2643145494247808e-14,-6.881347946051515e-13,-5.876406796180946e-13,-4.967442399608822e-13,-2.1359359299638513e-13,-3.984842797917221e-13,1.4721286778793361e-13,-2.1668884764737242e-12,-3.470895064149659e-13,-2.1697218476324998e-13,-4.0827020452527226e-14,-2.0014076654010514e-13,-1.813822672476549e-13,-9.263095382384732e-13,-8.523634187195438e-13,9.32652086589921e-13
Whole_body_fat_mass.all_ethnicities.both.original.with_med_correction.IRNT,0.02329436068271993,0.0708022419999652,0.01679959703867076,0.03513661741237081,0.01433639883293506,0.00131162310158447,0.00268814958659512,-1.2136626986025e-4,5.5666436923719e-4,0.00610663010241038,0.01242810282528571,0.00836347237049211,0.01077774335478936,0.00618570326894989,-0.00479386510543268,-0.0066918228868697,-0.00306566612850688,0.00145038679902805,-0.00355453102616103,0.01774445866455417,0.01150770374017702,-0.00238555986554298,-0.00971195379905146,0.00766573970615624,0.00914300234779763,0.00411539930297087,-0.00301806623949518,0.00148583807473642,0.00138587511169806,-0.00156715247093551,-0.00119442559581859,-0.00171327768884105,0.00200243881893619,-0.00672864827245675,0.00477006070968059,9.5598927568988e-4,-0.00356312647638915,0.00465087570088802,-0.00575005968097654,0.00821444327847243
Whole_body_fat_mass.all_ethnicities.both.original.IRNT,0.02230077821174575,0.07138752293382637,0.01708685224995742,0.0355746971965849,0.01510029426466262,7.0404619159156e-4,0.00265266462520205,-5.9588596840381e-4,0.00128673213775031,0.00636936380473979,0.01293073882728447,0.00815261238646973,0.01101404870560335,0.00696655624446489,-0.00448654154390529,-0.00654520740841307,-0.00320410963998245,0.00171983028371623,-0.00388969945228184,0.01846534478849733,0.01203501472540645,-0.00268361787344392,-0.00991289601034923,0.00768618612851611,0.00951242130125965,0.00413034153386481,-0.00314050836045752,0.0016933582667976,0.00114304733717458,-0.00161608790842303,-0.00130496121808832,-0.00190813538484294,0.00214108822043541,-0.00662653650884067,0.00449631184569571,7.8912681299201e-4,-0.00358395901873857,0.00446389043552711,-0.00566943633418845,0.00834715120718697
LDL_direct.all_ethnicities.both.static_med_corrected.IRNT,-5.374184598277899e-12,1.1035220745618206e-12,-6.3060596225379055e-12,3.6048703852584112e-12,-1.9345824056753146e-13,-1.3165743779332253e-12,-1.5399312246966986e-14,-5.076726864004304e-13,4.219065397955637e-13,3.4169455800873713e-13,-1.7812756459137114e-12,1.0422634690782892e-12,4.179933626905986e-13,2.0394731522941335e-12,2.4561536678012483e-13,-7.901000969970387e-13,4.393357916179911e-13,8.880223923435569e-13,4.221983693050737e-13,5.137451195243467e-13,7.399408006240932e-13,-1.2407715063732409e-12,-6.781191596780708e-13,-3.80496722496493e-13,-1.2466248585729245e-13,5.1767824126503234e-14,-4.915236625724458e-14,-1.0753360450445105e-12,2.7884666665107273e-13,-9.766664165827085e-13,3.42729695281671e-13,-1.4270766980188717e-12,2.39215765072715e-13,-8.792157806423766e-14,-4.49182391691116e-13,-5.028021357410257e-13,1.5026361376552984e-13,-2.1622311979415404e-14,-1.4493926124897705e-12,3.4357364127861445e-13
LDL_direct.all_ethnicities.both.dynamic_med_corrected.IRNT,7.466088555018663e-13,-1.0892849684958585e-13,-3.0706879342478168e-12,4.378893744520457e-12,1.2355439106385508e-13,-1.6444491144859548e-12,-1.2107287989342993e-12,-1.0248717261658198e-12,-5.312979224347875e-13,-1.341232610790718e-12,-3.1473409123697388e-12,-2.8312389211903024e-13,-4.247013733172856e-13,9.252377397406349e-13,-5.423916580151116e-13,-1.3760673331815816e-13,7.543033229583147e-13,2.885649750561184e-13,5.149691766781862e-13,-2.60795050820469e-13,-4.2279465066381473e-13,3.554093099721577e-13,5.101872556766295e-13,3.4168401136489717e-13,-3.9353178735009983e-13,-1.5396042500249893e-13,7.596371889567903e-14,-1.0648979827372805e-12,3.042997737738133e-13,-5.537360404250713e-13,-2.2556990027668002e-14,-1.8419702168120857e-13,1.3996679055741938e-13,2.2615082837154546e-13,-2.033548364834754e-14,5.1070666811671327e-14,-1.4367393774757808e-13,8.572771439375656e-15,-2.5993871544601573e-13,-1.2671852201703514e-13
LDL_direct.all_ethnicities.both.original.with_med_correction.IRNT,-0.06508965510789089,0.00463997729131092,-0.00182946026605505,-0.00677424306238707,-0.01580888190172722,-0.00398842376384535,-0.00365404327016097,-0.01226423564975325,0.00277015764804945,-0.00395927446284806,-0.00500176348288886,-6.0496439239584e-4,0.00685402552412252,0.02062144037203218,0.00555405873869194,0.00776336931358477,-0.00986688279859463,0.0056718528573423,0.00530438308603281,0.00263819777285971,-0.00160510811577455,7.1146856734469e-4,9.1337207756149e-4,0.0023970525701144,0.00311868509632448,-0.00187359618097736,0.0043853604058126,-0.00576123975007864,0.00143872698801416,-3.8068183236752e-4,-0.00204147516926311,-4.8321964385168e-4,2.4737742341089e-4,-0.00135406025647345,-8.5197665559053e-4,-0.00162689944350506,-0.00376003945484969,7.2895171116232e-4,-0.00203411351134887,-0.00224055193886042
LDL_direct.all_ethnicities.both.original.IRNT,-0.05696236732511427,0.01225740337282007,-0.01959130075431103,-0.00871389562311738,-0.01271413679230789,0.00479302978866348,-0.00284031084343316,-0.00235880927258843,-6.5920271276127e-4,-0.00800670288498364,-0.01348293049436514,0.00433822415263793,0.00215796736040464,0.01282624435537518,0.00256072825222675,0.00846104749567604,-0.00589526996800153,0.00275791393260617,0.0055880267284404,-0.00234602236502783,-0.00359626768933573,6.2342598242192e-4,0.0031033225086201,0.0014784091492726,5.0865569405456e-4,-0.00285027989329097,0.00443206572322084,-0.005428399968561,0.00230871617500737,5.160302186598e-4,-0.00190006912337947,-6.5753804690506e-4,-0.00110816821473069,-0.00139626999099024,-7.77613239926e-4,-0.0011406108779567,-0.00172264907831414,7.0235557452317e-4,-0.00221376312464927,-0.00172895121346674
Whole_body_water_mass.all_ethnicities.both.static_med_corrected.IRNT,-5.1450648094012855e-12,1.4513395821386245e-12,8.843336516102968e-12,2.822278529916752e-12,-6.8579479556892456e-12,-2.8726186391518813e-12,-1.622504904479344e-12,-3.303252952903336e-12,-1.496236698289744e-12,1.300579407313784e-12,-1.7494740272814285e-12,9.121279925627112e-13,-6.64684093730396e-13,2.243620174848112e-12,-1.003767019015023e-12,6.669724271425075e-13,8.601696893377819e-13,8.5827634091408e-14,2.961714225945032e-13,2.0079652837121392e-13,-8.707448038645261e-15,1.2418317566790558e-13,1.909739840628981e-13,3.690272624068108e-13,-2.970249953418544e-13,-3.542680069340149e-13,-1.0033106045314693e-13,-5.785488872865682e-13,3.548333235644771e-13,-3.7669873385626654e-14,-1.2334160875126101e-13,-2.879006812362364e-13,4.0097057023971874e-13,-7.058318702272554e-14,-2.354421539433907e-13,1.404807126345565e-13,-1.3787288218715877e-13,-2.1275416621350713e-13,-3.879383165058948e-13,9.415888396948605e-14
Whole_body_water_mass.all_ethnicities.both.dynamic_med_corrected.IRNT,-9.530640787744266e-12,3.891375103649685e-12,8.614576018879918e-12,6.264895559552941e-12,-3.6465630977271096e-12,-3.67346756924258e-12,-2.4169092172883628e-12,-3.524005175345562e-12,-7.862580900322126e-13,-1.9149253452867616e-12,-1.84014176436834e-12,-7.3727801611109395e-13,-9.103494371172637e-13,2.0367804912454512e-12,-1.1540230662868364e-12,1.4513552743000841e-12,7.365005271245925e-13,1.9072168318310633e-13,1.2260012197450146e-13,4.3360844622890643e-13,-6.305262846973052e-14,-2.548373689115403e-13,4.173264429630517e-13,8.079775373480695e-13,-5.363539451004224e-14,-1.8968041232252196e-13,4.370883253274306e-14,-5.316202888605229e-13,3.008339852330737e-13,1.711126901805599e-13,-2.986168855336933e-14,2.1997613748919226e-13,8.447547522541312e-13,-1.0072590837609393e-13,-4.337237576928415e-14,4.364252437327192e-13,-1.907289108253616e-13,-3.6702515844483165e-14,-3.325095852612071e-13,-2.0275134329934301e-13
Whole_body_water_mass.all_ethnicities.both.original.with_med_correction.IRNT,-0.01171490032737079,0.08397992439724114,-0.00508127839029878,-0.00483049531137271,-0.03543738691928688,-1.3082537743343e-4,0.00295321689546307,0.01485763904944379,-0.00606589082190559,0.010865557588857,-0.01404239423879076,0.01273515578698703,-0.00707654315698855,-0.01436186879897005,0.00364040768121531,-0.01386438231380517,-0.0079859761237436,-7.3547046931205e-4,-6.1485210857772e-4,0.00330660055205607,0.00161512421846883,-6.7396918434579e-4,0.002712730319664,0.00292412866977343,3.6672850899004e-4,-3.8566849670877e-4,-9.2241749742281e-4,2.5472186096276e-4,0.00271664290996437,-3.8694115376374e-4,-0.00410092814397553,-0.00283918061803099,0.00340048025606965,-0.0031013694446703,0.00147165549503278,0.00341177388428341,-0.002685074648284,0.00171918035969695,-0.00229868840535922,0.00171022774503544
Whole_body_water_mass.all_ethnicities.both.original.IRNT,-0.01093389360323832,0.08373448151480486,-0.00482156688426996,-0.0048442284854434,-0.03561883032745239,-1.911400632382e-4,0.00283911387331001,0.01477010182876011,-0.00608671997201998,0.01102004612372647,-0.01382171953276083,0.01249314141987769,-0.00697208614931655,-0.01446187993250917,0.00375217787750144,-0.01395531140593806,-0.00793073521439847,-7.2717997880148e-4,-6.4259165803438e-4,0.00336626632787722,0.00165365225737525,-7.1036811940036e-4,0.00261289006004341,0.00295670012635195,3.320284804353e-4,-4.1733912818459e-4,-9.4911949473022e-4,1.8927819729058e-4,0.00273840236896816,-4.1649744953588e-4,-0.00405797746814602,-0.00279518860400588,0.00342171655690584,-0.00309252853514793,0.00154826247771025,0.00336567441659153,-0.00270624462594448,0.00166017382541804,-0.0023064974040621798,0.00172567853671014
Impedance_of_leg_right.all_ethnicities.both.static_med_corrected.IRNT,-1.3820855253868719e-11,5.710404602979807e-12,2.0202839078986038e-11,-1.464075258029488e-11,-4.468740492162333e-12,5.296547470224115e-12,6.6300678692153315e-12,2.013832730849635e-12,5.554498347045346e-12,1.0304605801334782e-11,1.2280550719911851e-11,4.165339699688602e-12,1.0595850936041537e-13,-1.2637091616356169e-12,2.9238837595192482e-12,1.6798801902717257e-12,-4.21034308341565e-12,4.122301196249363e-13,-1.7524231994641226e-12,1.5886511991317537e-13,1.9487177283453556e-12,7.392079352644546e-14,-2.8043878453815747e-12,-9.722882205048357e-13,8.956372088695344e-13,4.2787820296854443e-13,1.5072112386570948e-13,5.3404733611009776e-12,-1.929446996252877e-12,2.6161019026316788e-12,1.5489928989969521e-12,-4.777312988017418e-13,1.1178492305778589e-13,-2.5422228271289004e-12,-9.089437600725902e-13,-8.465608976053916e-13,6.470997629871837e-13,-4.4125301869403514e-13,8.769225299461068e-13,-1.2898088545587148e-14
Impedance_of_leg_right.all_ethnicities.both.dynamic_med_corrected.IRNT,-6.525955631663964e-12,1.4275563984027903e-11,1.1621592411047067e-11,-1.2275339502116183e-11,-1.4255551685224332e-11,-2.3417306765198797e-12,-7.846915639645661e-13,-4.4584209834260556e-12,2.008506829753431e-12,3.9010921372365695e-12,3.804937339033904e-12,2.337937585150296e-13,-1.6801823590578444e-12,5.402631475972402e-13,1.2015383226138574e-12,1.2352662826848125e-12,-1.3467227313624058e-12,-6.398688783390899e-14,-5.914182203424851e-13,-1.5533161982667402e-13,5.615831628264371e-13,-8.728603053290281e-14,-9.677789635559269e-13,3.632997073123767e-14,-3.9247810641524436e-15,3.902499684375417e-13,6.540064150544922e-13,1.8391252267214304e-12,-1.805294124827376e-13,1.5145256283572718e-12,4.06500522857675e-13,-1.9963644816571494e-13,1.4290454931249793e-13,-1.007757806641632e-12,-8.025917351282463e-13,1.9751025957879893e-13,6.275001909061487e-13,-6.388152428974084e-13,5.78989154303696e-14,4.1062116736527294e-14
Impedance_of_leg_right.all_ethnicities.both.original.with_med_correction.IRNT,-0.00694042906992415,-0.04743285326343351,0.02976031408532352,0.03464256098088108,0.03238492096419911,-0.00736221910651606,0.00352034379015393,-0.01592665383554014,0.00951883786544349,-0.01208116020086599,0.02225564176142376,0.0147485395997611,0.00878294166979667,0.01454938493293076,2.899385288212e-4,0.00778998782404376,0.00419515331319447,-4.6076213622287e-4,-0.00538132778875035,0.0045403324610603,-0.00313971344975175,0.00669697949510975,-0.00120057577498542,-0.00439680485231672,0.00268874085675706,-0.0031165560902767,0.00116231147841727,-0.00224675327676521,-4.7310557365179e-4,0.00224595957984641,8.2209797477279e-4,0.00135878606621154,-0.00296745806572243,0.00899338700864918,-0.00120563772440205,-0.00376328939384192,0.00206874299225355,-0.00422313163099271,0.00762255083349727,0.00281346879448766
Impedance_of_leg_right.all_ethnicities.both.original.IRNT,-0.01062150957344586,-0.04774953612842553,0.02867814859600927,0.03364148965059058,0.03281355075428881,-0.0068132892452214,0.00376734866916387,-0.01525433662729463,0.00937572979787724,-0.01268699767824895,0.02150152713442716,0.01530652897393817,0.00831611583933142,0.01425135074504012,-4.6265215279146e-4,0.00803107582991725,0.00405678746971573,-5.2874754557139e-4,-0.00503933106702205,0.00385970854976332,-0.00351996221902803,0.00676542062421194,-9.2878239460538e-4,-0.00445631528274493,0.00256895143328701,-0.00311425166063046,0.00127666333986575,-0.00207931220189445,-4.7224369955315e-4,0.00251271381037317,7.2694838397545e-4,0.00148124403582174,-0.00318079172287105,0.00885753013891172,-0.00134061619061345,-0.00350987832111975,0.0022531972057657,-0.00407310672616459,0.00758979753201062,0.00262633708630475
Trunk_fat_mass.all_ethnicities.both.static_med_corrected.IRNT,-1.2867358870684871e-11,3.99783180744096e-12,3.204232780170642e-11,-6.383812262248107e-12,-1.8723784794025945e-11,-3.1145559231184756e-12,-1.4432296211258114e-12,-2.0243862422308627e-12,-3.940456295221878e-12,-8.268570851934031e-13,-3.2076145606602252e-12,3.252137021344114e-12,-2.256918277265858e-12,1.352806494985359e-13,-1.0853380214494154e-12,4.994003357426571e-13,-6.348625955447537e-13,-1.8401464483564397e-12,-2.278886017257973e-13,-2.0009955547924339e-13,3.6089272284839523e-13,2.966602959371896e-13,3.7244684808970275e-13,1.4746996140558157e-13,1.3135749800814212e-13,-5.955229293699125e-13,-1.053738499974075e-12,-3.672230322754505e-13,8.133336147532758e-14,-3.7534006274116473e-13,-6.046233272824546e-13,-1.7319220431078646e-12,-9.532253028470273e-14,-1.7278542645068405e-13,4.9025750871616386e-14,1.424620584680103e-13,-1.5971576928057404e-13,-9.903306608940501e-13,-8.076724739870687e-13,4.580540732361068e-13
Trunk_fat_mass.all_ethnicities.both.dynamic_med_corrected.IRNT,1.900667823654407e-11,-1.4936618135805597e-11,1.6157036428882437e-11,7.458377210316145e-12,1.9428361456105916e-12,3.060081791989239e-12,4.260704128865539e-12,3.2004501514279652e-12,-9.901912010620665e-14,2.5027061275047866e-12,-9.857268623363217e-15,4.25034337616442e-12,-3.377071530271883e-13,1.3713121632092557e-12,-2.3533645709326677e-13,1.8133745537641794e-13,-9.85175248802234e-13,-1.5881063120370685e-12,-4.020999038265716e-13,2.6835201239176103e-14,2.345893807991957e-13,7.231153846859554e-14,-2.3217149892990396e-13,-6.404595234768202e-13,4.789527255764886e-13,-6.716676467270634e-13,-1.1075227708046909e-12,6.626087266030793e-13,-6.995432785341477e-14,-6.86454395416267e-13,1.4006222879733558e-13,-1.0491837967282813e-12,-2.9272318476166736e-13,2.244775971416711e-13,3.527978203942262e-13,-2.655382106063649e-13,-8.606692744475247e-14,-1.2172114728850685e-14,1.209193198268944e-13,1.1950292052226065e-13
Trunk_fat_mass.all_ethnicities.both.original.with_med_correction.IRNT,0.0156583696978348,0.0715536109586712,0.02493079982035781,0.03833737505242429,0.01082954237392323,-0.00425044069463569,0.00799604723939101,-0.00320289873877554,0.00435265866712738,0.00848769544481195,0.01614310791179458,0.01298368779314757,0.0090765674448524,0.00546576697921504,-0.00339268897371399,-0.00992568847890529,-0.00419128043575746,-8.257856765337729e-5,-0.00421234561483344,0.0183918330132829,0.01083002325405858,-0.00158431717136306,-0.00842496056838531,0.00766372550335768,0.00993418503680357,0.00277064048310733,-0.00296241242536265,0.00252215129214562,0.00274953582705374,-0.00258603008495846,-0.00235230669995247,-0.00291850348630723,0.00381560028347172,-0.00622365048451763,0.00433941778751136,0.0019297104597218,-0.00354281296848607,0.00465489696789055,-0.00596519858449027,0.00839866850545981
Trunk_fat_mass.all_ethnicities.both.original.IRNT,0.01468184984452143,0.07238305534153716,0.02515072902153847,0.0388083329386529,0.01162271130391673,-0.00476643516018769,0.00787428666120619,-0.00357621486108685,0.0050991715285771,0.00873788828153007,0.01664276650855742,0.01275052177241429,0.00930877752604732,0.00634693549546006,-0.0031690043586075998,-0.00976186267848369,-0.00434142053273535,2.2151537561697e-4,-0.00448750126394631,0.01907922930217496,0.01138881692375981,-0.00186089480226458,-0.00859921005243015,0.00765912935594694,0.01028065390125449,0.00284835185523063,-0.00302918849669259,0.00269968540546166,0.00250201899193354,-0.00261750853512821,-0.00247523137326847,-0.0031578464554428,0.0039487034910982,-0.00609599499813393,0.00407003981239106,0.00177494399336727,-0.00356294176668387,0.00448611082443149,-0.0059428946474534,0.00853392663519488
Albumin.all_ethnicities.both.static_med_corrected.IRNT,6.042238384658416e-11,-2.5185776770947576e-10,-1.8234994218452931e-10,-8.305332749823332e-11,6.838864986823126e-11,6.383822000868027e-11,-3.844350737533944e-12,8.759163081792965e-11,-2.612679712925737e-11,-7.354703268949759e-11,-1.2931444150873196e-10,6.229703043924301e-11,1.0738835884701711e-11,-2.1713074259788055e-11,5.639034361828148e-12,3.2135730837230045e-11,-6.371425931210646e-15,1.5860953260219367e-11,2.9482868404099e-12,-9.911068724736078e-12,-1.9441127734560095e-11,1.06257457089267e-12,1.9614793157301485e-11,-7.71569966393137e-12,-1.5775778224626875e-11,-7.490484949592208e-12,-1.0458783478684893e-11,-1.6091746228848986e-11,-6.699916559582288e-12,-1.1011487812682254e-11,-2.2840366375768944e-12,-9.934410319088398e-12,-2.1124539021946905e-11,1.068018749073342e-11,5.6861189288020595e-12,4.14386555073854e-12,-1.976180258789469e-12,8.17761482397308e-12,2.392959012547478e-12,-3.93252347013604e-12
Albumin.all_ethnicities.both.dynamic_med_corrected.IRNT,1.3190759584994204e-10,3.479246806714981e-11,-6.141711580298527e-11,1.884873110043223e-11,3.503346891674453e-11,-4.9586343833030394e-12,1.9049803305481908e-11,7.691618489597485e-12,8.527418302334802e-13,1.7262462019960085e-11,2.294545089099599e-11,2.1252873173322312e-11,3.95453408782343e-12,2.1421687367212625e-13,9.418081961568405e-13,2.2099186367537813e-11,-1.201922907117812e-11,-9.781895317295564e-12,-2.0639375694775984e-12,1.0386634249739231e-11,-3.107042906350696e-12,2.853299146198056e-13,4.57954138338609e-12,3.3763323948762076e-12,7.201444360380354e-12,-3.732322631704036e-12,-2.9829375441270552e-12,1.8118206051323035e-11,4.813106388572806e-12,9.61893639518392e-12,6.827366116100999e-13,-3.649149330351156e-12,1.1250820366815674e-11,-1.3693415926709665e-12,-8.418279269749649e-13,5.1126450539424115e-12,-4.380391087735489e-12,-1.0662050564776137e-12,5.856781829535005e-12,-4.807571317091328e-12
Albumin.all_ethnicities.both.original.with_med_correction.IRNT,-0.037454023775555,-0.00716224983554593,-0.02170147860320093,-0.02078104760765828,-0.02288457219410618,-0.00114483777297424,0.00544333365841502,0.00853893093239729,-0.00628629377904832,-0.01674997700011775,-0.02660198141344912,-0.00297479098005815,-0.0024960223261597,-0.00797074127625079,-0.00174312186294402,-0.00355185133172595,-0.00403769277385988,0.00519002989003462,0.00164594357114744,0.00204006674566031,0.00179524838106233,4.3317010539116e-4,8.4656909721957e-4,0.00172195231133387,-7.0801297925147e-4,-0.00184723408766872,6.7777272964262e-4,-0.00114495788890875,9.2628607448534e-4,-1.3336704585003e-4,2.9043024299896103e-5,-0.00163326993919387,-8.2576857138849e-4,-7.1125243547784e-4,3.7571883010748e-4,-0.00140144173182887,-0.0013418824330535,-0.00497454416692693,-0.00320779921506067,-0.00260301499679512
Albumin.all_ethnicities.both.original.IRNT,-0.0344861272143196,-0.00811857973941608,-0.01932657767455969,-0.02051401043672981,-0.02329103744749205,-0.00225376491359007,0.00521547963134005,0.00718721441604802,-0.00669206010020076,-0.01612048179342213,-0.02558591615210164,-0.00401975600388123,-0.00193289755733113,-0.00793605022298838,-0.00111357233275627,-0.0040852951468347,-0.00424419707603481,0.00517602543053938,0.0014514280830196,0.00245445655353284,0.00205280276356731,5.1639086610234e-4,4.5085105593632e-4,0.00187733308688758,-5.660830746151e-4,-0.0019671646633389,6.0320392950381e-4,-0.00128791738168962,8.7532596246141e-4,-3.2319573609443e-4,1.6047016703589e-4,-0.00154249660622493,-8.9515953717624e-4,-8.7783023661391e-4,5.1743747860123e-4,-0.00127677738749038,-0.0017217461811821,-0.00488573859011883,-0.00304643327568657,-0.00288344496107069
Lymphocyte_percentage.all_ethnicities.both.static_med_corrected.IRNT,1.962757346005216e-13,1.7359528004287085e-12,2.273609459941464e-12,3.7151841288679353e-13,2.8979735858352268e-12,6.630140218209966e-13,1.138432976403185e-13,4.788881390143817e-13,4.290008251576589e-13,-8.098742760425023e-14,1.5004973188085117e-12,-4.311465734872925e-13,6.018538434003162e-13,-5.766646927571294e-13,-1.4728558246622129e-13,4.082120430238358e-13,1.251392659109886e-12,-2.3138890283992064e-12,-1.800978853042089e-12,2.274542138491799e-12,5.363206461000163e-13,-5.172433684904995e-13,1.5373584485602602e-12,2.2078203496064378e-13,-2.7216275563275913e-13,1.9025948172967705e-12,3.691561087593805e-14,-2.4502511168149338e-12,-1.914045564721294e-12,-2.770083396133826e-12,-9.362100551096416e-13,-1.2360120434645973e-12,-2.771928166613774e-12,2.0643290648274704e-12,2.132799123498254e-12,-1.072946896731509e-13,1.317624414402649e-12,-9.579881126035589e-13,-3.854880388730061e-13,6.991142613623882e-13
Lymphocyte_percentage.all_ethnicities.both.dynamic_med_corrected.IRNT,7.886378555505913e-12,-1.2850856038642286e-12,4.984698388667868e-12,-4.695314512591339e-12,-2.248072569948976e-12,8.907005260789259e-13,-2.2536785945990292e-13,2.7026862693542076e-13,-6.155574865436164e-13,-4.3498828712185983e-13,-5.44371128433255e-13,8.073810369785337e-13,-3.2034870832277033e-13,-7.772649986713784e-13,1.2278086652932702e-13,6.61814831064615e-13,-2.758416824651434e-13,-1.3722503468540869e-12,2.1747161789937157e-13,-1.5851012780998094e-12,-1.299172561151428e-12,1.6106059644013285e-13,5.306179480499566e-13,-6.194870070843485e-13,-6.004818826627711e-13,3.5559291460795986e-14,3.523654275498013e-13,6.346215410833111e-13,2.4710735333948185e-13,4.482450813835735e-13,-2.6178536543713853e-14,8.875086226068902e-13,-3.678808291795718e-13,-4.2433885812111346e-14,-6.217709011811868e-14,1.4624568098521048e-13,-9.141527573114553e-14,2.1241997025326377e-13,7.418609383603321e-13,-4.79159321241758e-13
