PHENOTYPE,gPC_1,gPC_2,gPC_3,gPC_4,gPC_5,gPC_6,gPC_7,gPC_8,gPC_9,gPC_10,gPC_11,gPC_12,gPC_13,gPC_14,gPC_15,gPC_16,gPC_17,gPC_18,gPC_19,gPC_20,gPC_21,gPC_22,gPC_23,gPC_24,gPC_25,gPC_26,gPC_27,gPC_28,gPC_29,gPC_30,gPC_31,gPC_32,gPC_33,gPC_34,gPC_35,gPC_36,gPC_37,gPC_38,gPC_39,gPC_40
Reticulocyte_percentage.all_ethnicities.both.original.with_med_correction.IRNT,0.02301413000242643,-0.00441150741260441,-0.00393603446230089,0.00297236326900681,0.01444942312317642,-0.00149508127110465,0.00864105249524929,-0.00129652960234025,-2.9407749260889e-4,-0.00994898412965624,0.01856408591827434,-0.00705345793109855,0.00271475895775967,-0.0083168686165925,0.00325051467120721,-0.00211634894156734,-0.00459018824793371,0.01247767081767863,2.6431157769243e-4,0.01043253129460483,0.00458615234062758,-4.8025782838698e-4,-0.00363551450869268,0.005034397451791,0.00649122539640808,0.00212538467221488,-0.00302759155930099,0.00122957699487281,9.7938577480964e-4,-0.00381440716542055,-0.00130646382122657,1.5462448706994e-4,-8.473666691078167e-5,2.6861176234799e-4,0.00156612601864686,0.00184634353566637,-0.00492836154554746,0.00387640157848502,-1.1049974913525e-4,0.0015177085801217501
Reticulocyte_percentage.all_ethnicities.both.original.IRNT,0.02434009823956273,-0.00330543871994303,-0.00101573586359803,0.00500753239302882,0.01443683657173101,-0.00334024257578235,0.00815768355710822,-0.00289661095734018,0.00117111900142912,-0.00865538002324328,0.01991800121637705,-0.00762042340111521,0.00365750947394295,-0.00565430173743176,0.00395644468247926,-0.00219375633066049,-0.00501474752291843,0.01269311921328725,-2.5230113695831e-4,0.01211342729374843,0.00568252641116217,-7.1484268059933e-4,-0.00408704477254582,0.00514929184304184,0.00706268153106617,0.00248930538467755,-0.00312299768132036,0.00128219168590427,6.9483585812828e-4,-0.0042985946442968,-0.00140243458776562,-4.0522388486823e-4,6.601849964954e-4,2.6032868448102e-4,0.0014247706972724,0.00128749080516749,-0.00502653165074248,0.00376542234107502,-2.8667277058371e-4,0.00171828940975578
Number_of_children_fathered.all_ethnicities.both.static_med_corrected.IRNT,-2.7334120535689617e-11,9.615091289444579e-12,-6.1317150816658055e-12,4.011869800883858e-12,-1.0663518670213206e-11,-3.940982008905784e-12,-6.3010517371845626e-12,-5.6213373799850795e-12,-4.361449279004477e-12,-2.7715604976556238e-12,-6.370585808707351e-12,-2.432239713940528e-12,-5.472161937859274e-13,8.150801033153804e-13,-1.3799642638235828e-12,3.12605640864214e-12,9.2613721199291e-13,6.354496077836552e-13,1.1341671210874506e-12,-1.3368051413851777e-12,-1.2926971478865179e-12,3.1566589726303314e-13,3.6560697377453083e-13,6.094917667414612e-13,-1.2911724171081265e-12,7.418382729731997e-13,5.97354517746033e-13,-9.203776043174377e-13,-3.87542205755323e-13,3.070719854027386e-13,-3.899827166804322e-13,9.443357733600544e-13,-9.223428629005133e-13,-5.384189161638298e-13,-5.279508744044889e-13,1.169853656940544e-13,-8.297630342690454e-14,-6.062822083774389e-13,-8.339325298610089e-13,-6.247805524179028e-13
Number_of_children_fathered.all_ethnicities.both.dynamic_med_corrected.IRNT,1.2220610409749964e-11,-2.273374208847149e-12,-1.0847507829671596e-11,-3.029113506734885e-12,-2.600625515395172e-12,4.418653587951137e-12,2.9500650046524944e-12,1.753617226723702e-12,4.2234688817677665e-12,3.3463726386498008e-12,4.146800980978369e-12,4.767337368399692e-12,1.2860416903740514e-12,2.2843515366212116e-12,1.897531911523877e-12,2.8797434548048993e-13,-1.4856855650579785e-12,-2.7577870799087316e-13,7.032935193641234e-14,-5.604353234788738e-13,-8.935138606288727e-13,3.726479647839614e-13,-1.056346553731053e-12,-1.9204037062039853e-12,1.566242212736681e-13,1.523594499704104e-12,4.0705615982169116e-14,1.0562846474106117e-12,1.8601068396283514e-13,5.592721507445865e-13,-1.9826515900234142e-14,-2.433985512273848e-13,-1.4654222336209748e-12,1.101220135668541e-13,-2.6711388176413343e-14,-3.445877017952443e-13,3.8070384475087964e-13,5.9711415951384e-13,-4.461757293747388e-13,6.158394528375597e-13
Number_of_children_fathered.all_ethnicities.both.original.with_med_correction.IRNT,0.0934362334820896,-0.01016314557604779,0.04364628810009606,0.01258349424119534,0.01708303734683063,-0.00107441459114437,0.01937919633423922,0.00534404106828013,0.0023614080138625,0.02044973206005287,0.01200246204824941,0.02071506803888478,0.00306285246169462,-0.01092420462288292,0.00528510403844831,-0.00683163567827682,-0.00507081713560785,3.4409832140473e-4,8.4036999675491e-4,-7.8674477957088e-4,-9.7010115009764e-4,0.00101138766310347,0.0024041099913046,0.00238992360478684,6.7352184025553e-4,0.00223353767657781,-2.3785596765451e-4,-0.00173460278140445,-0.00107428087999365,-0.00343053479049309,0.00125644162128936,0.00202577284794249,0.00121711348202685,9.5074100090199e-4,0.00411642598256132,-0.00358879127318133,8.5947250318367e-4,0.00147316961467121,0.00253210125799038,-0.00330818532311541
Number_of_children_fathered.all_ethnicities.both.original.IRNT,0.08966485056253823,-0.01024551939407155,0.04669661089915811,0.01329190549126153,0.01643105312507337,-0.00291297959421583,0.01809395813274556,0.00312078726741666,0.00324496281933572,0.02081059339470834,0.01313141254771716,0.02065664115780139,0.00337142710967641,-0.0074362784078933,0.00550983935119984,-0.00576389479961432,-0.00534758056539653,-8.30605211192e-4,0.00112232424328827,9.2205442145261e-4,6.4949102129985e-4,0.00180443593191147,0.00294230857474465,0.00239306413561565,1.2318379107671e-4,0.00274506932472576,1.7293488058185e-4,-0.00152138838711785,-0.00103694034726309,-0.00383133951947874,4.7990766438781e-4,0.00212479902605704,0.00312494507347032,0.00148380340409726,0.00401555270720892,-0.00394834286176844,-3.127607065701e-4,0.00168833602907544,0.00284766041836088,-0.00330319471846878
Pulse_rate_automated_reading.all_ethnicities.both.static_med_corrected.IRNT,-7.419170351517716e-13,-1.8455495555389554e-12,-2.176132094391599e-12,7.849257366885808e-12,-1.9058847960959465e-13,-7.599019146491375e-12,-8.681280785405379e-12,-7.0115508899473876e-12,-3.2446895519301425e-12,-7.899308185947629e-12,-5.523020766178123e-12,-6.321194061483544e-12,-2.1081896855273523e-12,-2.621856075753588e-13,-2.721834817740011e-12,2.2677319534503662e-13,2.3833963449494497e-12,-3.657645706025332e-13,1.3039940100764542e-12,-1.0429545821930339e-12,-1.6043325311800884e-12,-2.1684125662689394e-13,1.3382584795600473e-12,1.173228384973328e-12,-1.3781225305707232e-12,3.2675698552434463e-13,9.585765721528168e-13,-1.8586761389451618e-12,9.47215812803026e-13,3.7400449768268277e-14,-4.965783494158123e-13,1.9449850224542028e-12,4.557539065216234e-13,5.473050432430176e-13,-1.973310312746854e-13,4.767888700111213e-13,-3.705690248249957e-13,1.2495944971791148e-13,-1.2273299351570024e-13,-1.041336265302353e-12
Pulse_rate_automated_reading.all_ethnicities.both.dynamic_med_corrected.IRNT,-5.083457801855365e-11,2.4602008052673388e-11,-3.4389524119406365e-11,-4.53264880435678e-11,2.936289953395234e-12,1.5795221800902326e-11,1.757836228774894e-11,1.8594437308798697e-11,9.237485971362146e-12,1.959756327154703e-11,1.1369900524422528e-11,1.638536643502484e-11,5.783748583181597e-12,-5.9957464334866806e-12,1.1333012788172617e-11,-6.4713052517951034e-12,-5.546640179233226e-12,-8.972247446295867e-13,6.684077426527436e-13,-6.006937053802452e-12,-6.978636710199595e-13,3.547238366117684e-12,-3.402360929185663e-12,-6.421567899166631e-12,-1.4564497802982685e-12,-9.246665808698045e-13,-1.659702711861582e-13,5.4839865033246295e-12,-3.13105688811437e-12,1.4981987765445442e-12,4.5278481070778074e-13,-2.375470297636596e-12,-4.215608209712537e-12,-2.1673886492555485e-12,-9.82805412981221e-13,-2.4739043190673066e-12,4.626901030614794e-13,-2.9991759585985928e-12,1.5703126915779978e-13,1.9996359889817384e-12
Pulse_rate_automated_reading.all_ethnicities.both.original.with_med_correction.IRNT,0.01767126214730555,-0.01212502170018753,0.01781512232419921,0.01806074556802871,0.01477459120405075,-0.00627662023703249,0.00259694937997009,0.00989248745350393,-0.00216717778889555,0.0038366848662255,0.00627524953655992,-0.0029575061356856,0.00753298235454187,0.02141848422134327,0.00524385798052035,-0.00512235536428222,-0.00141449768343174,0.00378173872224749,-0.00273374215548584,0.00945095420759925,0.0058038964183563,-0.0023255427699795,-0.00799230220054642,4.4583232036261e-4,0.01186118447069091,0.00307341491089043,-0.00250273799922286,-2.146574137758284e-5,-0.00291546217123933,0.00103313506093016,-0.0022757072663813,-0.00278377096749693,0.00450709861517568,-0.00165174747901104,0.00187008359031683,-0.00193567148328433,7.351571826732e-4,-0.00320197322445024,-0.00156283147605249,0.00123557052944414
Pulse_rate_automated_reading.all_ethnicities.both.original.IRNT,0.01913974549220748,-0.01278601788838586,0.01577706192892485,0.01596305214513371,0.01489146899430983,-0.00499433298502535,0.0026611441529269,0.01021677177206312,-0.00462352365296807,0.00278760859901608,0.00481211298738021,-0.00260517047525786,0.0067631635974476,0.01827719100246479,0.00487074580839141,-0.00540955952733708,-8.040779006674e-4,0.00256853514503493,-0.00224177080899142,0.00706938799923257,0.00442408141230721,-0.00185775829038093,-0.00760585235612316,3.2943115982622e-4,0.01095189619086183,0.00217189260777485,-0.00232377022002843,-4.3029154280439e-4,-0.00246894782716881,0.00110834539965414,-0.0020120815728789,-0.00225817358247127,0.00346424203722391,-0.00198688619646981,0.00202799269066008,-0.00134993847837628,4.7335646541285e-4,-0.00284370394657196,-0.00116487332619963,9.1809659381258e-4
Impedance_of_arm_left.all_ethnicities.both.static_med_corrected.IRNT,-8.19674331830924e-12,6.868541557258552e-13,-1.3615620536552993e-12,-1.6669399661345076e-12,-4.182247977442312e-12,-1.8125661975308513e-13,2.7697513064952976e-12,6.478479295110233e-13,1.8013166665583673e-12,2.391135613372619e-12,1.23644338907766e-13,2.9345961789351925e-12,3.170515419898923e-13,1.0553155676513204e-12,7.539169720974026e-13,-1.5933293909820099e-13,-6.745465519225459e-13,1.949709283992233e-13,-1.1243163818783749e-13,-1.0832518902859789e-14,5.731574009091801e-13,4.653011465750548e-13,-6.246330689508402e-13,-5.497006949664677e-13,7.232081128387585e-14,-1.7548917635398326e-14,-1.7965753506988529e-13,6.681898036888387e-13,-2.9487563653147723e-13,3.0983019855067303e-14,2.779452878012769e-13,-9.435936270745184e-13,-2.7272983948925744e-13,-4.983712956267009e-13,-4.396118234881491e-13,-2.441347026479813e-13,2.0868345239987305e-13,-3.8970546754745657e-13,-2.229056443907606e-13,5.121551817330539e-13
Impedance_of_arm_left.all_ethnicities.both.dynamic_med_corrected.IRNT,-1.2149863197747636e-12,9.843153161787257e-13,2.522939383597375e-13,-4.576303474476152e-12,-5.673380341912569e-13,1.1714493194825208e-12,8.308620310127015e-13,8.227956966277779e-13,2.592273963061775e-13,1.524505111266701e-12,1.5318486287250504e-12,9.827820250399829e-13,7.636245576368018e-13,-1.034682516208003e-12,9.751242679504496e-13,2.3941345442240303e-14,-7.909630205023395e-13,-3.8600993008054675e-13,-6.56362246274471e-14,-5.580496349766682e-13,-1.5073228055145588e-14,2.222434903173896e-13,-3.5701093117431973e-13,-6.185544738311289e-13,-5.6606844183601915e-14,3.014194221148978e-13,3.9083239111635165e-14,8.517408058525724e-13,-6.140019326717065e-13,2.3907689087948097e-13,1.3568857658850036e-13,-4.774819312921488e-14,-6.418876864218856e-13,-1.6892954124285631e-13,-1.9220833626300834e-13,-2.8556626305386783e-13,2.2032719968458494e-13,-1.217604642713732e-13,2.83702212340053e-13,3.742231492021019e-14
Impedance_of_arm_left.all_ethnicities.both.original.with_med_correction.IRNT,-0.00240791465184471,-0.05913976184521403,0.00498011158097079,0.01449858304525145,0.01786195662916486,-0.00233999049928729,-0.00693798033375798,-0.01009542124473359,0.01362508679417837,-0.01460151716504185,0.0109109544129017,0.00828916590759025,0.0058570882378668,0.00696990122577941,-0.00382008149845452,0.00428881616595927,0.00946149947193201,-0.00235431657844451,5.6680213620648e-4,-0.00516834020733378,-0.00602459902776714,0.00286058726089001,0.00168128562200065,-0.00376942793096537,-0.00389536169812109,-0.00157047108820263,0.00434433749030264,0.00143790967957455,5.8736063943245e-4,9.9490900659561e-4,0.00236414703388331,0.00506552976833479,-0.00460594609957703,0.00377016636441328,-0.0016804746897888,-0.00241514207002777,9.2271061743198e-4,-0.00306200621085434,0.00478836452391579,-6.3400615040682e-4
Impedance_of_arm_left.all_ethnicities.both.original.IRNT,-0.00198877523002842,-0.05871129470016906,0.00491955523758314,0.0148278704480918,0.01792442539397643,-0.00255096259900458,-0.00707270687243099,-0.01024214507240282,0.01365968170416314,-0.01457611149599306,0.01084562874993059,0.00834738438237985,0.0059226289292139,0.00724030538242842,-0.00373883568109575,0.0043063563581822,0.0094289902858645,-0.00241819232279165,5.0754677184914e-4,-0.00503461236490628,-0.005913797930547,0.00282058785683955,0.00166629581849384,-0.0037939979104212,-0.00382614162843627,-0.00155104686248091,0.00440095756731419,0.00144259666805825,5.5417077162637e-4,9.3570771663836e-4,0.00231324787221836,0.00498980728056817,-0.00455493812225217,0.00374772174445603,-0.00172356314994292,-0.00243726841337411,8.7203299669229e-4,-0.00310030026409221,0.00479994872651169,-6.4340918505101e-4
Lifetime_number_of_sexual_partners.all_ethnicities.both.static_med_corrected.IRNT,3.84363598233425e-11,-1.197205056874666e-12,-6.319839520308906e-12,-4.6297841599424865e-12,1.6328791982660026e-12,3.693639051000278e-12,-1.1858450641858448e-12,2.537191163114957e-12,1.2329150111235452e-13,-2.7010478483313235e-12,6.21306766571066e-13,-2.650798283870763e-12,5.077056250697474e-13,-1.4484102114536329e-12,4.541158640066329e-13,1.5402941516016336e-12,-1.0390678993645705e-12,-2.5706058905561373e-12,-4.871795000383376e-13,-1.4945674069520658e-12,-1.1770586475221694e-12,6.738704725960285e-14,7.826894098684127e-13,2.0883112577132234e-13,5.4410471369348616e-14,3.5887617313653893e-13,-8.214538280419165e-13,1.801442702743751e-12,4.343596630146714e-13,-5.518204019355464e-14,9.792620544678414e-13,1.1026360867849425e-12,-1.3130211536771372e-12,2.215480089558929e-12,-5.445354965894965e-13,1.5866437336762142e-13,-7.711189919490115e-13,1.0752260392353809e-12,-9.738898975923228e-13,-2.120499691438113e-12
Lifetime_number_of_sexual_partners.all_ethnicities.both.dynamic_med_corrected.IRNT,-1.3654867331905742e-12,-2.6199751646974397e-11,-3.9082821852270534e-11,-2.2923124693547275e-11,1.4162431155486299e-12,1.8430098142819778e-12,-2.765828758659328e-13,2.790668984545189e-12,7.934592794916025e-13,-2.2927675676817384e-12,7.331198137722658e-12,-2.280940839926032e-12,-7.9896995166494e-14,-4.186942160257661e-12,5.366800494999071e-12,5.67670629407028e-13,4.866400325036234e-13,-3.092055878208462e-12,-7.259237786893188e-13,-5.429055255828853e-12,-2.2818715762439746e-12,2.5457093210788958e-12,7.595395221033699e-13,-2.385532175749389e-12,-1.042307812686291e-12,2.779431186949744e-13,2.767804948890754e-13,3.4052875682954076e-12,-2.336035745646207e-12,1.2294825892792617e-12,-1.702119068148313e-13,1.0418860173254488e-12,-1.7323640099206885e-12,6.666634507376532e-13,2.769716306310246e-13,-4.528550955425088e-13,1.4999301999644797e-13,-4.88774421415887e-13,8.119699153599909e-13,-7.079789559201356e-13
Lifetime_number_of_sexual_partners.all_ethnicities.both.original.with_med_correction.IRNT,-0.00566687301368648,0.02796287940884716,-0.0141431779130394,-0.02912027582919949,0.01099954150794343,0.01030010822983367,-0.0147590594361757,0.01001691578966742,-0.01596505602841683,-0.01501883729937024,-0.01243936977074843,-0.00966568658466155,-0.00748651009403014,-0.01656947536240104,5.979126055792e-4,9.5109925243047e-4,-0.00403196374521986,0.00155657903977166,0.00131887246920199,-0.00802766420328825,-0.00402414834106776,9.7254111260806e-4,0.00579886234748303,0.00131485426824328,-0.00505737100448129,5.8674820073639e-4,-8.7323337558858e-4,-0.00232975024023177,-0.00262317579765761,0.00166573209487213,0.00111922569690426,0.003917877361367,-1.4005150603189e-4,-0.00443246961852075,-3.6328658253831e-4,0.00458594557245449,-6.8424392395011e-4,0.00328735175962419,9.1851736524837e-4,-3.6849111977095e-4
Lifetime_number_of_sexual_partners.all_ethnicities.both.original.IRNT,-0.02161964864007708,0.03545577086632024,-0.01673280064383492,-0.02948079141376131,0.01351612438290895,0.00890242949073249,-0.0154666730072739,0.0087534493478431,-0.01559586556195995,-0.01427844181254201,-0.0097686605995205,-0.00988847139261342,-0.00757839673506633,-0.01640483956874665,1.5701195151259e-4,-0.00131532308739974,-0.0031861222900758,0.0028892190115182,1.6413342485821e-4,-0.00720556587194909,-0.00210270974694357,9.13907162670932e-6,0.00469928827552207,0.00217767357776415,-0.0033954379225013,1.0154444176293e-4,-0.00239761205521388,-0.00194506359054928,-0.00274948917502424,0.00173312449181308,3.8946848820212e-4,0.00230837998543504,-6.8130620616462e-4,-0.00539591039601119,-8.3985459301532e-4,0.00353843411966067,5.6339640566126e-4,0.0020791946290693,0.00124762705071786,-2.2997426546764e-4
Age_at_first_live_birth.all_ethnicities.both.static_med_corrected.IRNT,5.1972750620163064e-11,-2.6868677071348375e-11,5.860586395632769e-11,3.008189782949934e-11,2.0771365643822178e-12,8.556403665329058e-12,1.3435114082238993e-12,1.9879637611988296e-12,4.5338190292751105e-12,1.210709804204411e-11,-6.3217307219665635e-12,-1.437513323128052e-12,-3.4917243713027576e-12,7.140732023731671e-12,2.9521309938524204e-12,-8.993158697253118e-13,-1.649489051415315e-13,2.242036590910759e-12,-3.3876809641026193e-12,1.1743852397681896e-11,-1.914606095664231e-12,-7.434026946025111e-13,-6.834093236529292e-13,1.2268956480754137e-12,3.646276525749045e-12,3.703841871036656e-12,3.352552544799244e-12,-1.2803416000151814e-12,4.375626295459611e-12,9.17404772458182e-13,-7.192878039326634e-13,5.886038690430359e-12,-2.4711856619451395e-12,-2.556883542813493e-12,2.575926996382215e-12,-1.690895654470321e-13,1.0174906508937369e-12,1.771471438390965e-12,-1.711761368444102e-12,-4.533716523558861e-13
Age_at_first_live_birth.all_ethnicities.both.dynamic_med_corrected.IRNT,1.1098743906169039e-12,2.5238393643714904e-12,3.896426273194235e-11,2.2568460566097924e-11,1.4475726165216572e-12,4.516657199569392e-12,2.205297729104607e-12,-1.2865714655164374e-13,8.173539006292336e-13,5.496130048617889e-12,-3.55787650471234e-12,1.940998979107997e-12,-5.747228101274014e-12,3.0397683051527256e-12,2.260014758979189e-12,2.4816301610506354e-13,1.2783620037280364e-13,8.484996309966147e-13,-1.3465926858444404e-12,4.7499278498218315e-12,-1.2607349983057617e-12,-2.5002456120437564e-13,-3.3445573488869924e-13,9.051812954060625e-13,1.3139016552950154e-12,1.895284261933069e-12,1.5704088786872288e-12,-5.533608580498679e-13,1.4109637972715097e-12,5.720520224703937e-13,-1.028235694537933e-12,2.6779366163642177e-12,-5.191021725969915e-13,-1.487269692822533e-12,2.896330964480022e-13,-1.8268608100671233e-13,6.714417633237833e-13,6.983439420857615e-13,-2.041721022462417e-13,-4.8774068483319315e-14
Age_at_first_live_birth.all_ethnicities.both.original.with_med_correction.IRNT,-0.07493632946239902,-0.03425278333882197,-0.02042391354794705,-0.05613001869672878,-0.00197939678112448,0.00137314827115004,-0.01584208287747653,3.4170645487226e-4,-0.02919263387216629,-0.03112016596835844,-0.04125907549022473,0.01435255016540339,-0.00130360187407512,0.01763490992224668,0.0096702389619125,0.0119324516488535,0.003751155296869,-0.01333854295613327,0.01138713812565076,-0.02499821772163693,-0.01381787482748667,0.00619912201873982,0.02162523689322238,-0.00400683429719985,-0.02190227840968029,-0.00486988754026931,0.00725368746764604,-0.0070257759625161,-0.0051392464447623,0.00623784090448369,-0.00199736261866291,0.01157740271621555,-0.0050251839102733,-0.00405378334849175,-0.00440476069690313,-0.00305802960164638,0.00252611942787546,-5.2952283840405e-4,0.00573356049218462,-0.00876785411083328
Age_at_first_live_birth.all_ethnicities.both.original.IRNT,-0.07410398077030937,-0.0351051597373123,-0.0202043851545998,-0.05613974825978952,-0.00183294737731496,0.00144561103482017,-0.01617200262884878,7.1596633811827e-4,-0.02909248971872903,-0.0312321650633107,-0.04118306393737626,0.01402417968157437,-0.00161800128961969,0.01710793916040691,0.00953646873035979,0.01164231724896682,0.00378202503290588,-0.01305172389675134,0.01156696626083795,-0.02547090578949653,-0.0138457484875625,0.00604061543275743,0.02188841798362321,-0.00436384636690625,-0.02203381723026869,-0.00468316333922168,0.00735477226119903,-0.0069212839574078,-0.0051290926802841,0.00633082474651636,-0.00184404765228103,0.01162258065592863,-0.00504585374605786,-0.00397599374410622,-0.0042903656103884,-0.00285244119281544,0.00253165466270137,-6.2124843565758e-4,0.00563007745090637,-0.00895289250889786
Leg_fat_free_mass_left.all_ethnicities.both.static_med_corrected.IRNT,8.172258617778558e-12,-1.4278477241199393e-12,1.9959219498521318e-11,1.5587792813054067e-11,-2.7568001690601386e-12,-7.682971323265644e-12,-7.844731408606203e-12,-7.103794291877028e-12,-4.163465995899484e-12,-5.384478686005429e-12,-6.007211087986652e-12,-3.1095117309945665e-12,-2.2118146229434193e-12,2.9685957596486915e-12,-2.9385222428143082e-12,1.4998006288051801e-12,2.833105215133385e-12,9.234138941436458e-16,6.759647559119597e-13,6.135080514008494e-13,-1.1352965464971426e-12,-6.565710533456384e-13,1.5151922657160576e-12,1.436851898726835e-12,-4.786026370168414e-13,-4.58165245787874e-13,5.143066179712685e-13,-2.391346015761315e-12,1.4766907687222542e-12,-2.1559821495911717e-13,-5.190374277475162e-13,1.1452536661462954e-12,1.359237608555639e-12,8.813188179830503e-13,3.248755840243056e-13,9.236750721159614e-13,-4.477216176213795e-13,2.8646401526218933e-13,-3.890512865266362e-13,-5.402248697620977e-13
Leg_fat_free_mass_left.all_ethnicities.both.dynamic_med_corrected.IRNT,2.294625945616019e-12,-2.2358492221283015e-12,-1.5055862692616787e-11,-9.335890839258268e-12,7.087654391819084e-12,6.583093129418836e-12,7.074424016618574e-12,5.394802585621581e-12,4.896815659330574e-12,5.846306506292696e-12,7.0815774448725295e-12,2.297205593949633e-12,1.837814531803518e-12,-7.67795572822206e-13,1.9742171535125498e-12,-1.2355808027706773e-12,-2.1473699432473037e-12,6.938124450311045e-13,-8.192019360654803e-13,2.869444200381665e-13,1.2982211969691274e-12,2.0491926270638098e-13,-1.4309137994743976e-12,-8.062874343498583e-13,7.963723539299692e-13,1.7122552113362676e-13,-7.806003465726212e-13,1.7486725690569225e-12,-1.0408877292771582e-12,-3.4759526572999953e-13,6.45278133039408e-13,-1.0213847651635726e-12,-5.109557924181535e-13,-3.185523015273792e-13,4.374169244015544e-15,-6.050100704564773e-13,5.261670046165081e-13,2.657394549404047e-13,3.345794933659436e-13,3.666329489666738e-13
Leg_fat_free_mass_left.all_ethnicities.both.original.with_med_correction.IRNT,-0.00282056084779213,0.07108336834590895,9.6476616328488e-4,-0.0028504725394674,-0.02754196482053067,0.00122584359015955,0.0071134265678933,0.01575524588623568,-0.00225084061349485,0.01085645179878084,-0.00813934677490325,0.01139051242868775,-0.00654666508375473,-0.01335733493723513,0.00248391254349833,-0.0141664177824365,-0.00739781430377633,-0.00200263622853944,-4.1712614877213e-4,0.00362149649239547,0.00204914488088369,-0.00177676864826086,0.00167932762269418,0.00303013038550455,9.4843234375308e-4,-2.6850417877131e-4,-0.0010528979337047,0.00159139064975911,0.00247513275982963,-0.00136205818944975,-0.00324141426118343,-0.0038817211854327,0.00407234668505589,-0.00393380704393486,0.00178004343773776,0.00352346133552512,-0.00294063194172759,0.00176838723548902,-0.0037985308524259,0.00243426808958471
Leg_fat_free_mass_left.all_ethnicities.both.original.IRNT,-0.00125534096034115,0.07123951018705571,0.00127796287983301,-0.00244135785843493,-0.02765572462083887,9.1904509857978e-4,0.00688523801477443,0.01556341289174695,-0.00217750415889337,0.01106540681229904,-0.00788737167402717,0.01108264340058435,-0.00631300550695899,-0.01320718611324891,0.00274661233713982,-0.01423137947873436,-0.00741115293460219,-0.00203821634987983,-5.3686690783002e-4,0.00389905326842087,0.00224885939757893,-0.00187633197217564,0.00158563110574506,0.00305735683160558,0.00100275393623214,-2.2737038064002e-4,-0.00103235047383094,0.0015481017875391,0.00245045141343862,-0.00143736169874512,-0.00321140017844023,-0.00390931094877629,0.00415965838415387,-0.00395788703332011,0.00181612635680493,0.00346005310303014,-0.00304195546282379,0.00167561644107347,-0.00379937889502235,0.00246716112197834
Hand_grip_strength_right.all_ethnicities.both.static_med_corrected.IRNT,-7.049406850481613e-12,1.7825974900330305e-13,-4.750999064968301e-11,-1.2183211726799789e-11,7.383650738210211e-12,8.016041805200655e-12,5.9627687609199426e-12,4.867035970456761e-12,4.030890692801055e-12,9.337119531371648e-12,6.016863017923153e-12,2.0217786413073402e-12,2.8021509323878524e-12,-1.7685474412567673e-12,2.7778912684031994e-12,-2.759274707592102e-12,-6.948924241309686e-13,1.4267154796642613e-12,8.688734788726378e-14,-5.280708406962794e-13,1.9788676551031162e-13,9.299896224728099e-13,-7.31830093783632e-13,-1.5855252825302376e-12,-2.0070784399258654e-14,2.8880629862882835e-14,2.755554223303872e-14,7.42272631122072e-13,-4.663465308541711e-13,2.1923736510534645e-13,5.581510338809294e-13,-4.912706134051678e-13,-7.349236069492302e-13,-6.200586172487549e-13,-1.8794334313083594e-13,-7.382927810545654e-13,1.2832286175432231e-14,1.8033460025053332e-13,5.0321662406974254e-14,8.570484892769561e-13
Hand_grip_strength_right.all_ethnicities.both.dynamic_med_corrected.IRNT,5.0208492617514686e-11,-1.225891845701086e-11,2.467578637212653e-11,-4.3005617250930475e-12,-4.801591768860267e-12,-5.379669284033341e-13,-6.551836481874594e-13,2.835590649681589e-13,-8.166285511819924e-13,6.074110573755595e-13,3.474669617351791e-12,-1.1935943592264439e-12,-5.665181404318175e-13,-1.1065613548919725e-12,-1.947347633774789e-13,-2.450567196630841e-13,-4.85031602754902e-13,-5.774696756143515e-13,-1.1591390550535304e-12,1.324167292843985e-12,6.178904443196956e-13,-1.170442413117223e-12,-5.721767323137827e-13,-2.8351814570648763e-14,1.2831227326150993e-12,6.335690474120373e-13,1.1176085646514389e-13,5.722864801248651e-13,7.021944270077421e-13,-9.767306430046637e-14,-2.903804141631792e-13,-2.0850576396420398e-13,-3.554002396993126e-13,1.3593028794786106e-12,2.9063414851767994e-13,1.9731993400143049e-13,6.93004770154719e-13,6.806881211721945e-13,5.505221360766651e-13,3.300383697673675e-13
Hand_grip_strength_right.all_ethnicities.both.original.with_med_correction.IRNT,-0.01480428901884494,0.05837053679939019,-0.02588004208426356,-0.0044834418774145,-0.02394067959002127,-0.00533798987578383,-0.00410673710332415,0.0117907661244041,0.0103477290556069,0.00607548892545037,6.4262957093605e-4,-2.8590229931207e-4,-0.00843194736338132,0.01653819688359636,-0.00516258397778704,-7.3965160419356e-4,-0.00417397422252309,-0.01841828938797236,0.0020945208441141,-0.00297424225503038,-0.00465244659433286,4.989862208657548e-5,0.00404169192053193,-0.00263411241801543,-0.00356640339761055,-8.0960339894961e-4,-0.00149245881088065,-0.00100535008080715,7.5280125931077e-4,-6.9987864467306e-4,-0.00217705474940814,-0.00187258442329,0.00691881317903559,0.00100064738664864,1.8471338852653e-4,0.00186054102135193,-9.2521895708484e-4,6.3927804000423e-4,-9.2622363685382e-4,-4.2770192486676e-4
